GeneID,Gene_Numeration,RHC3555__Bcell___7DEA7B,RHC3557__Bcell___7DEA7B,RHC3562__Bcell___7DEA7B,RHC3594__Bcell___7DEA7B,RHC3596__Bcell___7DEA7B,RHC3600__Bcell___7DEA7B,RHC3602__Bcell___7DEA7B,RHC3633__Bcell___7DEA7B,RHC4079__Fibroblast___FB4E09,RHL2786__Bcell___7DEA7B
338675,338675_5,0,0,0,0,0,0,0,0,0,0
9338,9338_5,0,5.63699,0,0,0,0,0,0,0,0
7572,7572_5,0,0.240405,0,0,0.101314,0,0,0,0.285165,0
86614,86614_5,0,0,0,0,0,0,0,0,0,0
79694,79694_5,0.498711,0,6.41033,18.4146,8.31211,0,0.0893285,0,6.50318,0
142684,142684_5,0,0,0,0,0,0,0,0,0,0
79919,79919_5,0,0,0,0,0,0,0,0,0,0
189,189_5,0,0,0,0,0,0,0,0,0,0
219477,219477_5,0,0,0,0,0,0,0,0,0,0
390154,390154_5,0,0,0,0,0,0,0,0,0,0
4299,4299_5,0,1.92867,0.294264,1.13569,1.50174,0,1.27321,17.2756,0,0.611411
134526,134526_5,0,0,0,0,0,0,0,0,0,0
9158,9158_5,0,0,0,0,0,0,108.456,0,496.004,5.71107
57571,57571_5,0,0,0,0,0,0,0,0,0,0
284433,284433_5,0,0,0,0,0,0,0,0,0,0
54971,54971_5,0,0,0,0,0,0,0,0,0,0
5499,5499_5,0,22.0763,0,0.583514,0,0,0,0,0,0
3054,3054_5,0,0,0,0,0,0,0,0,6.14495,1.62368
170370,170370_5,0,0,0,0,0,0.900305,0,0,0,0
1521,1521_5,0,0,0,0,0,0,0,0,0,0
348938,348938_5,0,0,0,0,0,0,0,0,0,0
118430,118430_5,0,0,0,0,0,0,0,0,0,0
54221,54221_5,0,0,0,0,0,0,0,0,0,0
408263,408263_5,0,0,0,0,0,0,0,0,0,0
5139,5139_5,0,0,0,0,0,0,0.031167,0,0,2.00769
10125,10125_5,0,0,0,0,0,35.8957,0,0.25439,0,2.3055
89857,89857_5,0.117002,134.484,9.50605,10.8227,6.82709,4.11882,0,1.31453,1.49166,106.847
118487,118487_5,0,0,0.993414,0,0,0,0,0,128.06,96.2462
122704,122704_5,22.7173,419.914,0,44.8412,0,0,16.7605,0,0,38.9531
10924,10924_5,0,0,0,0,120.982,0,0,0,181.169,4.34897
27289,27289_5,25.0115,1.08161,0,0,0,13.567,0,50.9862,0,0
5883,5883_5,0,0,0,0.624869,0,0,0,0,0,0
30008,30008_5,0,0,0,0,0,0,0,0,57.1923,0
121275,121275_5,0,0,0,0,0,0,0,0,0,0
729092,729092_5,0,44.1718,0,0,0,0,0,0,0,0
253725,253725_5,0,25.478,0,0,1.26307,0,0,30.3348,0,0
80194,80194_5,0,177.409,0,0,0,0,0,0,0,46.8374
64393,64393_5,0,0.180763,0,0.125518,0,39.5285,0,0.867735,26.0157,0
93550,93550_5,0,0,0,0,0,0,0,0,0,0
387357,387357_5,0,0,0,0,0,0,0,0,0,0
4342,4342_5,0,0,0,0,0,0,0,0,0,0
148203,148203_5,0,0,0,0,0,0,0,0,0,0
341116,341116_5,0,0,0,0,0,0,0,0,0,0
91607,91607_5,0,0,8.36993,474.78,0,0,1.19023,0.130431,0,0
161142,161142_5,0,0,0,0,0,0,0,0,0,0
6363,6363_5,0,0,0,0,0,0,0,0,0,0
57175,57175_5,0,0,0,0,0,0,0,0,0,0
84750,84750_5,0,0,0,0,0,0,0,116.227,6.58682,0
55222,55222_5,0,0,0,7.21639,0,0,0,0,0,0
80198,80198_5,28.2446,16.9407,0,0,0,0,0,1.55919,0,11.2382
29942,29942_5,0,0,0,0,0,0.680999,0,0,0,0
221468,221468_5,0,0,0,0,42.8318,0,0,0,0,0
390199,390199_5,0,0,0,0,0,0,0,0,0,0
169270,169270_5,0,0,0,0,0.158162,0,0,0,0,0
256076,256076_5,0,0,0,0,0,0,0,0,0,0
1072,1072_5,0,178.445,0,0,20.8522,0,82.9111,0,0,32.2495
23023,23023_5,0,0,0,0,0,0.568442,0,0,0,0
79612,79612_5,0,0,12.066,0,0,0,0,38.241,0,0
441608,441608_5,0,0,0,0,0,0,0,0,0,0
90288,90288_5,0,0,0,0,0,0,0,0,0,0
81341,81341_5,0,0,0,0,0,0,0,0,0,0
80011,80011_5,4.44002,386.54,0,0,0,2602.01,6.16283,0,0,0
339122,339122_5,0,0,0,0,0,0,0,0,1.24682,0
283985,283985_5,0,0,0,0,0,0,0,0,0,0
55871,55871_5,109.325,20.1615,5.96215,1.28,15.1551,7.95216,0.272738,1.13133,7.781,10.6775
3222,3222_5,0,0,0,0,0,0,0,0,0,0
326624,326624_5,0,0,0,0,0,0,0,0,0,0
167227,167227_5,0,0,0,0,0,0,0,0.0745071,0,0
254122,254122_5,0,0,0,0,0.53698,0,0.970712,0,0,0
6169,6169_5,1029.53,1202.52,50.2487,24.1455,273.395,561.442,42.4788,0,124.823,1211.3
9420,9420_5,0,0,0,0,0,0,0,0,32.8095,0
5017,5017_5,0,0,0,0,0,0,0,0,0,0
5916,5916_5,0,13.346,0,0,0,0,0,0,0,0
283848,283848_5,0,0,0,0,0,0,0,0,0.590596,0
23491,23491_5,0,1.67936,0,0,0,0,0,0,0,0
54961,54961_5,0,0,0,0,0,0,0,0,0,0
8824,8824_5,0,19.4014,0,0,0,0,0,0,0,0
57546,57546_5,0,0,0,0,2.7417,0,0,0,0,0
6670,6670_5,0,0,0,0,0,8.90762,86.5708,0,0,0
3849,3849_5,0,0,0,0,0,0,0,0,0,0
1657,1657_5,0,0,2.33595,0,6.87674,0.0754374,0,0.68887,7.7495,0
254042,254042_5,0,19.7782,0,0,0,0,0,0,0,0
285268,285268_5,0,0,0,0,0,0,0,0,0,0
51162,51162_5,0,0,0,0,0,0,0,0,0,0
55191,55191_5,1.29232,2.47861,0,165.033,6.82662,0,0,0,0,0
1717,1717_5,0,0,0,0,0,0,0,0,0,0
399923,399923_5,0,0,0,0,0,0,0,0,0,0
206338,206338_5,0,0,0,0,0,0,0,0,0,0
26960,26960_5,0,0,0,0,0,0,0,0,0,0
84153,84153_5,19.2627,0,0,0,0,0,0,0,2.42299,10.8887
26579,26579_5,0,0,0,0,8.97753,0,34.1732,0,0,0
338692,338692_5,0,4.36857,0,0,0,0,0,0,0,0
116535,116535_5,0,0,0,0,0,0,0,0,0,0
4615,4615_5,0,0,0,0,1.03494,0,0,0,0,11.1752
116512,116512_5,0,0,0,0,0,0,0,0,0,0
9943,9943_5,0,1.39981,0,0,4.69304,0,0,0,158.692,1.2772
9390,9390_5,0,0,0,0,0,0,0,0,0,0
23133,23133_5,0,0,0,0,0,0.843286,0,0,0,0
253558,253558_5,0,1.04712,0,0,15.2543,0,0,0,0,0
130,130_5,0,0,0,0,0,0,0,0,0,0
541471,541471_5,0,10.52,0,0,95.8015,419.174,0,0,1.83533,403.623
150165,150165_5,0,0,0,0,0,0,0,0,0,0
100288801,100288801_5,0,0,0,0,0,0.332856,0,0,0,0
10524,10524_5,0,0,0,0,0,0,0,0,0,0
344558,344558_5,0,0,0,0,0,0,0,0,0,0
727936,727936_5,0.736312,0,0,0,0,0,0.215986,0,0,0
60495,60495_5,0,0,0,0,0,0,0,0,0,0
79877,79877_5,0,0,0,0,0,0,0,2.0554,0.511691,3.03289
10777,10777_5,0,0,0,0,0,0,0,0,0,0
93624,93624_5,0,0,0,0,0,0,0,0,0,0
257236,257236_5,0,0,0,0,0,0,0,0,0,0
156,156_5,0,0,0,0,0,0,0,0,2.4516,0
5970,5970_5,0,0,0,0,0,0,0,0,284.275,0
132884,132884_5,0,0,0,0,0,0,0,0,0,0
340252,340252_5,0,0,0,0,0,0,0,0,0,0
283450,283450_5,0,0,0,0,0.347834,66.9819,7.13179,0,0,0
55731,55731_5,0,1.23526,0.369695,2.24384,0.222725,0,0,0,0,11.5189
54796,54796_5,0,0,0,0,0,0.0976868,0,0,0,0
339403,339403_5,0,0,0,0,0,0,0,0,0,0
10855,10855_5,0,0,0,0,0,0,0,0,0,0
27235,27235_5,0,0,0,0,0,0,0,0,0,0
160762,160762_5,0,0,0,0,0,0,0,0,0,0
3310,3310_5,29.6298,18.3314,0,134.981,49.1321,0,3.08745,285.382,0,0
51504,51504_5,0,0,75.2916,246.748,6.49036,211.083,31.1823,58.9366,0,289.204
54674,54674_5,0,0,0,0,0,0,0,0,0,0
22992,22992_5,0,0,0,0,1.01064,0,0.065209,0,0,0
142827,142827_5,0,0,0,0,0,0,0,0,0,0
203054,203054_5,0,0,0,0,0,0,0,0,0,0
78988,78988_5,0,24.1254,0,0,89.2411,0,0,0,27.8272,21.7359
64318,64318_5,0,15.3885,0,27.2211,0.126322,0,0,0,0,0
2101,2101_5,0,0,0,0,0,0,0,0,0,0
29984,29984_5,0,0,0,0,0,0,0,0,0,0
80070,80070_5,0,0,0,0,0,0,0,0,0,0
150684,150684_5,859.165,489.174,1.16271,31.8535,44.3776,1.18112,0,161.672,8.3166,34.6782
65059,65059_5,0.437588,0,0,0,73.7658,0,0.441255,0,0,0
4580,4580_5,0,0,66.1284,0,0,0,0,0,0,0
111,111_5,0,0,0,0,0,0,0,0,0,0
54625,54625_5,0,108.939,126.224,57.2761,0,0,0,0.088631,12.4601,0.720561
10800,10800_5,0,1.18968,0,0,0,2.24388,0.611196,0.647881,0,0
165631,165631_5,0,2.5121,0.223906,0.198081,0,3.17876,0.227484,0.402117,0,0
1163,1163_5,0,0,0,174.59,0,0,621.28,0,6.41017,398.619
225,225_5,1.25455,0,0,0,0,0,0,0,0,0
130872,130872_5,0,0,44.6026,10.4061,0.0700483,3.80675,0,71.2375,0,0
22885,22885_5,0,0,0,0,0,0,0,0,0,0
126868,126868_5,0,1.32906,4.34277,3.12315,1.84726,6.80255,0.309484,0.539447,1.24305,1.83539
260334,260334_5,0,0,0,0,0,0,0,0,0,0
91749,91749_5,0,0.29243,0,0.216441,0.0316876,1.05274,0,0,0.160954,0
81839,81839_5,0,0,0,0,0,0,0.287694,0,0,0
2745,2745_5,582.151,69.6897,26.5777,246.777,0.992613,0.614191,943.423,0,0,10.2638
9657,9657_5,0,0,0,0,0,45.7854,0,0,0,14.1037
91683,91683_5,0,0,0,0,0,0,0,0,0,0
2804,2804_5,220.766,235.973,15.9938,99.1004,20.0601,0,21.2626,0,6.0525,125.575
254439,254439_5,0,0,0,0,0,0,0,0,0,0
340654,340654_5,0,0,0,0,0,0,0,0,0,0
134391,134391_5,0,0,0,0,0,0,0,0,0,0
10655,10655_5,0,0,0,0,0,0,0,0,0,0
158399,158399_5,0,0,0,0,0,0,0,0,0,0
153770,153770_5,0,14.6039,0,0,0,0,0,0,0,0
144195,144195_5,0,0,0,0,0,0,0,0,7.41422,0
56834,56834_5,74.6072,0,0,0,0,0,0,0,0,0
6623,6623_5,0,0,0,0,0,0,0,0,0,0
79812,79812_5,0,0,0,0,0,0,0,0,0,0
653784,653784_5,0,414.768,0,35.0623,51.5188,0,0,0,4.85757,0
8658,8658_5,0,0,0,0,0,0,0,145.452,0,0
203523,203523_5,0,0,0,0,0,0,0,256.022,0,0
49854,49854_5,0,84.4484,0.105677,0.131833,17.4353,0,0,0,1.56635,0
79660,79660_5,0,0,0.345827,0,0,0,0,5.06413,0.0269623,0
391109,391109_5,0,0,0,0,0,0,0,0,0,0
286042,286042_5,0,0,0,0,0,0.52036,0,0,0,0
344561,344561_5,0,0,0,0,0,0,0,0,0,0
56977,56977_5,0,0,0,0,0,0,0,0,0,0
4296,4296_5,0.73567,6.94848,0,2.92388,0,0,3.84187,37.4696,0,0
10221,10221_5,0,82.5216,0,0,4.50134,0,316.875,0,50.1126,17.8033
128822,128822_5,0,0,0,0,0,0,0,0,0,0
10089,10089_5,0,0,0,0,0,0,0,0,0,0
84826,84826_5,0,0,0,0,0,0,0,0,0,0
713,713_5,0,0,0,0,0,0,0,0,0.795528,11.6367
712,712_5,0,0,0,0,0,0,0,0,5.77231,0
79625,79625_5,0,0,0,0,0,0,0,0,0.0386164,0
132141,132141_5,0,0,0,0,0,0,0,0,0,0
4973,4973_5,0,0,0,0,0,0,0,0,0,2.45977
256710,256710_5,0,0,0,0,0,0,0,0,0,0
1605,1605_5,0,0,0,0,0.85015,0,0,0,0,0
3642,3642_5,0,0,0,0,0,0,0,0,0,0
1600,1600_5,0,0,0,0,0,0,0,0,0,0
64801,64801_5,0,0,3.32081,0,0,0,0,72.7644,0,0
51126,51126_5,0,0,0,0,0,0,0,4.81674,178.142,34.729
339834,339834_5,0,0,0,0,0.25784,1.31925,0,0,0,0
122665,122665_5,0,0,0,0,0,0,0,0,0,0
6288,6288_5,0,0,0,0,0,0,0,0,0,0
440574,440574_5,0,51.9284,8.47703,15.6197,0,12.9764,29.0144,5.73452,0,613.47
254102,254102_5,0,0,0,0.114114,0,0,0,0,0,0
83591,83591_5,0,0,0,0,0,0,0,0,0,0
256130,256130_5,0,0,0,0,0,0,0,0,0,0
79102,79102_5,0,0,0,0,0,0,0,0,0,94.5522
26472,26472_5,0,0,0,0,0,0,0,102.981,0,0
122651,122651_5,0,0,0,0,0,0,0,0,0,0
10534,10534_5,201.678,0,0,0,0,153.16,0,0,0,0
155465,155465_5,0,0,0,0.467961,319.04,0,0,0,0,0
6599,6599_5,0,37.426,0,0,0,0,1.61191,15.1549,0,31.5133
147687,147687_5,0,0,0,0,0,0,0,0,0,0
5797,5797_5,0,0,0,0,0,0,0,0,0,0
2286,2286_5,8.00093,127.457,457.03,1334.29,0,97.2321,425.856,752.63,422.642,13.4167
7423,7423_5,0,0,0,0,3.17587,0,0,0,14.0437,11.9855
79834,79834_5,0,21.5958,0,0,0.619278,0,0,0,12.8007,0
8793,8793_5,0,0,0,0,0,0,0,0,0,0
4485,4485_5,0,0,0,0,0,0,0,0,0,0
8794,8794_5,0,0,0,0,0,0,0,0,0,0
29925,29925_5,0,0,0,0,8.11178,0,13.3316,0.238454,0,3.68537
92597,92597_5,0,0,0,0,0,0,0,0,0,0
90441,90441_5,0,0,0,0,0,0,0,0,0,0
1464,1464_5,0,0,0,0,0,0,0,0,0,0
257364,257364_5,0,0,0,0,0,0,0,0,0,0
339778,339778_5,0,0,0,0,0,0,0,0,0,0
64859,64859_5,1.73508,1186.94,5.46795,398.714,1.69672,4.7843,0.893946,802.116,32.4149,8.63451
165082,165082_5,0,0,0,0,0,0,0,0,0,0
126204,126204_5,0,0,0,0,0,0,0,0,0,0
1106,1106_5,0,609.047,3.08271,604.395,61.7387,0.308422,0.20082,1913.45,0,24.4638
2829,2829_5,0,0,0,0,2.57293,0.166232,0,0,0,0
29903,29903_5,0,0,0,0,0,0,0,0,0,0
10803,10803_5,0,0,0,0,0,0,0,0,0,0
51134,51134_5,0,3.57283,0,0,0.856559,0,0,0,0,0
27284,27284_5,0,1.18506,0.114069,0,0.0449027,0.536758,0.0982491,0.308485,0.0417493,0.804033
11163,11163_5,0,122.133,0,4.19964,0,0,0,30.2738,0.812175,0
5091,5091_5,0,0,0,0,0,0,0,0,0,0
10941,10941_5,0,0,0,0,0,0,0,0,0,0
286205,286205_5,0,0,0,0,0,0.138021,5.30578,0.054061,0,0
222545,222545_5,0,0,0,0,0,0,0,0,0,0
64802,64802_5,0,0,0,0,0,0,0.606531,2.58565,0,0
78999,78999_5,0,0,0,0,0,0,0,0,0,0
100128327,100128327_5,0,106.719,0,0,0,0,0,0,0,0
403314,403314_5,0,0,0,0,0,0,0,0,0,0
6573,6573_5,0,0,0,0,0,0,0,0,0,0
27129,27129_5,0,0,0,0,0,0,0,0,0,0
9986,9986_5,0,0,0,0,1.56578,0,0,0,0,0
7388,7388_5,189.007,537.985,15.3975,41.4077,194.607,0,378.857,0,195.843,836.538
80835,80835_5,0,0,0,0,0,0,0,0,0,0
390992,390992_5,0,0,0,0,0,0,0,0,0,0
1964,1964_5,4.13235,16.0324,1.23053,38.3425,101.913,0,154.588,0,0,6.57635
100310812,100310812_5,0,0,0,1.17384,0,0.699211,0,0,0,0
26737,26737_5,0,0,0,0,0,0,0,0,0,0
256643,256643_5,0,130.253,0,91.3276,0,0,0,0,0,0
5707,5707_5,0,0,0,2.86528,3.75526,0,0,554.136,0,627.733
10149,10149_5,0,0,0,0,0.020338,0,0,0,0,0
130560,130560_5,0,0,0,0,0,0,0,0,0,0
56667,56667_5,0,0,0,0,0.268157,0,0,0,0,0
26032,26032_5,0,0,0,0,0,0,0,0,0,0
57493,57493_5,0,0,0,0,0,0,0.0435759,0,0.417669,0
124857,124857_5,0,0,0,0,0,0,0,0,0,0
79703,79703_5,0,0,0,0,9.70408e-05,8.29879,0,77.2659,0,0
9804,9804_5,3.15426,38.8528,64.4542,0,2.96944,0,0,382.08,6.40031,1.74441
200159,200159_5,0,0,0,0,0,0,0,0,0,0
3267,3267_5,0,0,0,0,0.845148,0,0,0,0,0
6777,6777_5,4.36167,0,0,0.0974883,0,0,0,0.669712,0,0
924,924_5,0,0,0,0,0,0,0,0,0,0
375337,375337_5,0,0,0,0,0,0,0,0,0,0
1267,1267_5,0,0,0,35.2128,0,0,0,0,0,6.77826
3728,3728_5,0,4.55425,0,0,0,0,0.271561,0,0,0
9001,9001_5,0,0,0,0,0,0,0,0,0,0
91646,91646_5,0,0,0,0,0,0,0,0,0,0
100874114,100874114_5,0,0,0,0,0,0,0,0,0,0
10209,10209_5,262.248,407.682,687.334,799.873,191.941,1.13141,180.289,207.277,131.404,1976.54
284131,284131_5,0,0,0,0,0,0,0,0,0,0
57674,57674_5,2.66017,31.305,0,0.695936,9.8595,399.387,0,207.715,25.0532,20.7651
220359,220359_5,0,0,0,0,0,0,0,0,0,0
81033,81033_5,0,0,0,0,0,0,0,0,0,0
162333,162333_5,0,0,0,0,0,0,0,0,0,0
1263,1263_5,5.15479,39.7735,5.36845,6.04149,83.7353,104.029,22.4694,20.9488,0.79704,0
10276,10276_5,0,0,0,0.525324,0.408086,0,0,0,0,5.46251
23333,23333_5,0.552974,0,0,0,41.4804,0,0.347827,0,0,0
162466,162466_5,0,0,0,0,0,0,0,0,0,0
163049,163049_5,0,2.54583,0,2.45156,0,0,0,0,0.45708,470.123
80012,80012_5,10.8477,10.298,0.18964,3.98294,267.878,0,0,0,0,0
26996,26996_5,0,17.1285,0,0,10.5324,0,0,0,0,0
84733,84733_5,0,0,0,0,0,0,0.184753,0,0,0
6712,6712_5,0,0,0,0,0,0,0,0,0,0
27333,27333_5,1.2507,0.875452,0.576059,0.625402,10.5552,0,0.278634,19.9974,6.97578,0
162605,162605_5,0,0,0,0,0,0,0,0,0,0
83759,83759_5,23.014,0,0.925444,0,0,0,0,0,0,0
84833,84833_5,2577.52,268.766,345.491,2.17124,14.1577,1860.33,24.3788,4.35313,236.681,129.532
3212,3212_5,0,0,0,0,0,0,0,0,0,0
114897,114897_5,0,0,0,0.912821,0,0,0,0,0,0
115123,115123_5,0,73.9112,0,0,0,0,0,0,0,0
126074,126074_5,0,0,0,0,0,0,0,0,0,0
353189,353189_5,0,0,0,0,0,0.0918145,0,0,0,0
5936,5936_5,440.845,12.1147,34.6057,0,203.002,0,0,1.5042,0,19.6911
128344,128344_5,0,0,0,0,0,0,0,0,0,0
152002,152002_5,0,0,0,0,0,0,0,0,0,0
165324,165324_5,0,3.79759,0,5.46782,0,0,0,0,0,0
84839,84839_5,0,0,0,0,0,0,0,0,0,0
220416,220416_5,0,0,0,0,0,0,0,0,0,0
8557,8557_5,0,0,0,0,0,0,0,0,0,0
9973,9973_5,0,0,0,0,1.92345,0,91.2636,0,232.802,0
375387,375387_5,0,0,0,0,0,0,0,0,0,0
84984,84984_5,0,0,0,0,0,0,0,0,0,0
80311,80311_5,0,0,0,0,0,0,0,0,0,0
200933,200933_5,0,0,0,0.207603,0,0,0,0,0,0
220082,220082_5,0,0,0,0,0,0,0,0,0,0
169966,169966_5,0,0,0,0,0,0,0,0,0,0
2787,2787_5,0,31.3314,0,54.5111,0,0,147.069,100.268,916.732,15.4842
253512,253512_5,0,0,0,0,0,0,0,0,0,0
138724,138724_5,0,0,0,0,0,0,0,0,0,0
947,947_5,0,0,0,0,0,0,0,0,0,0
8722,8722_5,0,0,0,0,0,0,0,0,0,0
253827,253827_5,0,0,0,0,0,0,0,0,0,0
23592,23592_5,0.331123,0,0,0,0,0,0,0,0,0
283951,283951_5,0,0,0,0,0,0,0,0,0,0
81793,81793_5,0,0,0,0,0,0,0,0,0,0
7096,7096_5,0,0,0,0,0,0,0,0,0,0
10333,10333_5,0,0,0,0,0,0,0,0,0,0
345757,345757_5,0,0,0,0,0,0,0,0,0,0
285704,285704_5,0,0,0,0,0,0,0,0,0,0
152877,152877_5,0,0,0,0,0,0,0,0,0,0
57495,57495_5,0,0,0,0,0,0,0,0,0,0
284613,284613_5,0,0,0,0,0,0,0,0,0,0
2940,2940_5,0,0,0,0,0,0,0,0,0,0
254359,254359_5,0,0,0,0,0,1.93473,0,1.75224,0,0
54931,54931_5,0,0,0,0,0,0,0,0,0,34.3336
6403,6403_5,0,0,0,0,0,0,0,0,0,0
348180,348180_5,0,0,0,0,0,0,0,0,0,0
23269,23269_5,0,0,56.3608,0,0,0,0,0,0,0
144577,144577_5,0,0,0,0,0,0,0,0,0,0
392509,392509_5,0,0,0,0,0,0,0,0,0,0
169166,169166_5,0,0,0,0,0,0,0,0,0,0
54872,54872_5,0,0,0,0,0,0,4.5428,0,0,0
10594,10594_5,0,158.729,0,1.2899,0,1.41744,97.6669,3.08085,0,29.7551
112,112_5,0.127204,0,0,0,0,0.168497,0.110771,0,0,0
387849,387849_5,0,0,0,0,0,0,0,0,0,0
5306,5306_5,0,10.4262,0,0,16.9046,0,0,4.6691,0,0
9416,9416_5,0,0,0,0,0,0,0,0,0.257928,7.60417
7634,7634_5,0,0,0,0,0,0,0,0,0,0
741,741_5,0,6.29774,0,0,0,0,0,0,0,0
344191,344191_5,0,0,0,0,0,0,0,0,0,0
57659,57659_5,0,0,0,0,0,5.44058,0.301149,0,0,0
8711,8711_5,0,0,0,0,0,0,0,0,0,0
23051,23051_5,0,0,0,0,0,77.6369,0,0,0,0
23612,23612_5,0,180.285,0,0,0,0,0,0,0,0
162515,162515_5,0,0,0,0,0,0,0,0,0,0
201232,201232_5,0,0,0,0,0,0,0,0,0,0
148979,148979_5,0,0,0,0,0,0,0,0,0,0
134083,134083_5,0,0,0,0,0,0,0,0,0,0
55584,55584_5,0,0,0,0,0,0,0,0,0,0
127435,127435_5,0,0,0,0,0,0,0,0,0,0
340024,340024_5,0,0,0,0,0,0,0,0,0,0
128439,128439_5,0,0,0,11.6222,0,0,0,0,0,0
9156,9156_5,0,0,0,0,0,0,0,0,0,0
253959,253959_5,0,5.07152,0,0.357422,0,195.118,0,0,0,0
3981,3981_5,0,0,0,0,0,0,0,0,0,0
7201,7201_5,0,0,0,0,0,0,0,0,0,0
389524,389524_5,0,1.57422,0,0,0,0,0,0,0,0
137735,137735_5,0,0,0,0,0,0,0,0,0,0
488,488_5,0,0,0,0,5.18129,0,1.23066,10.9823,3.30163,0
55055,55055_5,0,0,0,0,0,2.15759,0,4.0133,0,0
6124,6124_5,2393.12,161.598,152.778,159.88,151.664,60.2206,2129.77,123.717,979.747,904.6
10302,10302_5,0,15.6055,0,0,0,0,0,0,0,76.2172
147323,147323_5,0,0,0,0,0,0,0,0,0,0
283685,283685_5,0,0,0,0,0,0,0,0,0,0
402117,402117_5,0,0,0,0,0,0,0,0,0,0
400073,400073_5,0,0,0,0,0,1.19811,0,0,0,0
170261,170261_5,0,0,0,0,0,1.5665,0,0,0,0
26047,26047_5,0,0,0,0,0,0,0,0,0,0
442117,442117_5,0,0,0,0,0,0,0,0,0,0
158038,158038_5,0,0,0,0,0,0,0,0,0,0
582,582_5,0,59.3481,0,0,0,0,0,0,0,0
10260,10260_5,0,0,0,0,0,0,0,0,0,3.91877
9543,9543_5,0,0,0,0,0,0,0,0,0,0
257144,257144_5,0,0,0,0,0,0,0,0,0,0
400986,400986_5,2.53894,301.204,139.642,3.5254,19.7286,156.122,5.05524,78.519,10.8795,45.3724
115019,115019_5,0,7.80023,0,0,0,0,0,0,0,0
148808,148808_5,0,0,0,0,0,0.729712,0.0869675,0,0,0
246330,246330_5,0,0,0,0,0,0,0,0,0,0
148014,148014_5,0,0,0,0,0,0,0,0,0,0
283446,283446_5,0,0,0,0,0,0,0,0,0,0
388730,388730_5,0,0,0,0,0,0,0,0,0,0
65003,65003_5,0,0,0,0,0,0,0,0,0,0
55554,55554_5,0,0,0,0,0,0,0,0,0,0
53833,53833_5,0,0,0,0,0,0,0,0,0,0
127845,127845_5,0,0,0,0,0,0,0,0,0,0
79647,79647_5,0,0,0.440932,0.12526,0,0,0,0,0,0
266743,266743_5,0,0,0,0,0,0,0,0,0,0
55167,55167_5,7.4174,0,0,0,0,0,0.244617,0,0.828619,0
162968,162968_5,0,0,0,0,0,0,0,0,0,0
133022,133022_5,0,0,0,0,0,0,0,0,0,0
1240,1240_5,0,0,0,0,0,0,0,0,0,0
90806,90806_5,0,0,0,0,0,0.120419,0,0,0,0
7368,7368_5,0,0.682186,0,0,0.0797789,1.8851,0.122424,0,0,0
339855,339855_5,0,0,0,0,0,0,0,0,0,0
124152,124152_5,0,0,0,0,0,0,0,53.7009,0,0
6578,6578_5,0,0,0,0,0,0,0,0,0,0
10781,10781_5,0,10.015,0,88.4964,0,0.762993,0,0,1.47252,0
125958,125958_5,0,0,0,0,0,0,0,0,0,0
3177,3177_5,0,0,0,0,0,0,0,0,0,0
9024,9024_5,0,0,0,0,0,0,0,0,0,0
11041,11041_5,0,0,0,0,0,0,0,0,0,2.96946
153339,153339_5,0,2.1133,0,0,3.8132,45.1782,0.0629567,969.342,105.022,76.9781
3952,3952_5,0,0,0,0,0,0,0,0,0,0
285590,285590_5,0,0,0,0,0,0,0,0,31.6622,0
55196,55196_5,26.6155,22.6752,0,0,40.7007,0,0,0,0,2.62017
51574,51574_5,26.2475,13.2545,0.682728,0,221.008,0,0,0,0,135.34
143282,143282_5,0,0,0,0,0,0,0,0,0,0
9975,9975_5,0,0.49499,0,10.5767,0,0,4.96783,0,0,0
140886,140886_5,0,0,0,0,0,0,0,0,0,0
25855,25855_5,0,0,0,0,0,0,0,0,0,0
6138,6138_5,3142.97,396.171,492.906,785.453,546.962,992.446,957.639,84.7552,839.155,1164.94
132720,132720_5,1.02887,25.3837,0,0.0321743,0.128515,2.89244,0.487342,1.13563,0.197463,0.639004
3265,3265_5,0,0,0,0,0,0,0,0,0,0
151790,151790_5,0,0,0,0,0,0,0,0,0,0
6731,6731_5,0,0,0,32.6235,3.30735,0,84.4755,0,0,767.144
126006,126006_5,0,0,0,0,0,0,0,0,0,0
9610,9610_5,0,0,0,0,0,0,0,0,0,0
152816,152816_5,0,15.8513,0,0,0,0,0,0,0,0
152815,152815_5,0,0,0,0,0,0,0,1032.29,0,0
9662,9662_5,1.08046,6.2695,6.05539,0.168083,0.485171,10.9519,1.70539,1.45533,0,1.12783
8322,8322_5,0,1.28799,0,0,0,0,0,0,0,0
57124,57124_5,0,0,0,0,0,0,0,0,0,0
685,685_5,0,0,0,0,0,0,0,0,0,0
5174,5174_5,0,0,0,0,0,0,0,0,0,0
2015,2015_5,0,4.23198,0,0,0,0,0,0,0,0
201627,201627_5,0,0,0,0.0685771,0.0358225,0.137131,0,0,0,0
201626,201626_5,0,0,0,0,8.58471,0,0,0,0,3.89126
11146,11146_5,0,84.6973,0,0,0,0,0,0,0,0
201625,201625_5,0,0,0,0,0,0,0,0,0,0
10897,10897_5,0,0,0,136.693,0,0,0,0,0,72.1775
254263,254263_5,0,0,0,0,0,0,0,0,0,0
277,277_5,0,0,0,0,0,0,0,0,0,0
171389,171389_5,0,0,0,0,0,0,0,0,0,0
