Gene_Numeration,RHC3579__Epithelial___2749FE,RHC3591__Epithelial___2749FE,RHC3597__Epithelial___2749FE,RHC3599__Epithelial___2749FE,RHC3621__Epithelial___2749FE,RHC3629__Epithelial___2749FE,RHC3641__Epithelial___2749FE,RHC3836__Epithelial___2749FE,RHC3839__Epithelial___2749FE,RHC3840__Epithelial___2749FE,RHC3848__Epithelial___2749FE,RHC3849__Epithelial___2749FE,RHC3855__Epithelial___2749FE,RHC3863__Epithelial___2749FE,RHC3868__Epithelial___2749FE,RHC3870__Epithelial___2749FE,RHC3871__Epithelial___2749FE,RHC3874__Epithelial___2749FE,RHC3879__Epithelial___2749FE,RHC3881__Epithelial___2749FE,RHC3884__Epithelial___2749FE,RHC3897__Epithelial___2749FE,RHC3898__Epithelial___2749FE,RHC3902__Epithelial___2749FE,RHC3915__Epithelial___2749FE,RHC3922__Epithelial___2749FE,RHC3923__Epithelial___2749FE,RHC3901__Epithelial___2749FE,RHC3903__Epithelial___2749FE,RHC3905__Epithelial___2749FE,RHC3914__Epithelial___2749FE,RHC3947__Epithelial___2749FE,RHC4021__Epithelial___2749FE,RHC4123__Epithelial___2749FE,RHC4124__Epithelial___2749FE,RHC4131__Epithelial___2749FE,RHC4050__Epithelial___2749FE,RHC4065__Epithelial___2749FE,RHC4073__Epithelial___2749FE,RHC4859__Epithelial___2749FE,RHC4877__Epithelial___2749FE,RHC4878__Epithelial___2749FE,RHC4890__Epithelial___2749FE,RHC4902__Epithelial___2749FE,RHC4915__Epithelial___2749FE,RHC4922__Epithelial___2749FE,RHC4926__Epithelial___2749FE,RHC4931__Epithelial___2749FE,RHC4938__Epithelial___2749FE,RHC4944__Epithelial___2749FE,RHC4945__Epithelial___2749FE,RHC4947__Epithelial___2749FE,RHL2672__Epithelial___2749FE,RHL2716__Epithelial___2749FE,RHL2717__Epithelial___2749FE,RHL2723__Epithelial___2749FE,RHL2724__Epithelial___2749FE,RHL2733__Epithelial___2749FE,RHL2747__Epithelial___2749FE,RHL2758__Epithelial___2749FE,RHL2759__Epithelial___2749FE,RHL2760__NA__grey,RHL2765__Epithelial___2749FE,RHL2766__Epithelial___2749FE,RHL2769__Epithelial___2749FE,RHL2770__Epithelial___2749FE,RHL2779__Epithelial___2749FE,RHL2780__Epithelial___2749FE,RHL2781__Epithelial___2749FE,RHL2791__Epithelial___2749FE,RHC5544__Epithelial___2749FE,RHC5546__Epithelial___2749FE,RHC5549__Epithelial___2749FE,RHC5550__Epithelial___2749FE,RHC5552__Epithelial___2749FE,RHC5553__Epithelial___2749FE,RHC5554__Epithelial___2749FE,RHC5555__Epithelial___2749FE,RHC5557__Epithelial___2749FE,RHC5558__Epithelial___2749FE,RHC5566__Epithelial___2749FE,RHC5567__Epithelial___2749FE,RHC5569__Epithelial___2749FE,RHC5574__Epithelial___2749FE,RHC5575__Epithelial___2749FE,RHC5577__Epithelial___2749FE,RHC5582__Epithelial___2749FE,RHC5586__Epithelial___2749FE,RHC5592__Epithelial___2749FE,RHC5597__Epithelial___2749FE,RHC5598__Epithelial___2749FE,RHC5599__Epithelial___2749FE,RHC5610__Epithelial___2749FE,RHC5611__Epithelial___2749FE,RHC5624__Epithelial___2749FE,RHC5627__Epithelial___2749FE,RHC5629__Epithelial___2749FE,RHC5632__Epithelial___2749FE,RHC5637__Epithelial___2749FE,RHC5643__Epithelial___2749FE,RHC5647__Epithelial___2749FE,RHC5707__Epithelial___2749FE,RHC5768__Epithelial___2749FE,RHC5790__Epithelial___2749FE,RHC5815__Epithelial___2749FE,RHC5896__Epithelial___2749FE
2348_2,0,0,224.221,0,300.526,0,0,0,0,0,0,0,0,0,27.4791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.2949,0,0,0,0,0,0,0,0,0,88.3026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2352_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8050_2,0,0,46.5231,0,0,0,0,0,0,0,10.7805,0,0,0,0.527179,0,0,0,2.07745,0,0,0,41.2674,0,0.219929,0,2.7035,0,0,0,17.0529,0,0,0,0,0,0,0,0,0,0,0.543744,17.2753,1.01183,41.5663,0,0,0,0,0,0,0,0,3.42985,0,140.8,0,0,0,0,1.43855,3.99003,0,5.32031,29.7114,0,0,0,0,0,0,14.6885,1.24237,0,0,18.2438,0,0,0,0,0.959976,0,0.347626,0,0.933067,29.6093,280.853,7.05028,0,0,0,0,0,1.78686,0,14.4321,0,0,0,935.88,0,0,0,0,0,0
6506_2,0,0,0,0,0,0,1.12582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114971_2,0,0,0,0,0,0,156.906,0,63.7468,0,26.0863,0,0,0,0,54.11,0,0,0,0,36.7703,0,0,0,0,0,0,142.724,0,3.42477,0,163.393,0.158725,0,0,0,0,0,0,179.598,0,0,8.58547,6.34834,32.9625,0,8.1619,0,74.0344,0,0,0,0,56.4865,328.183,0,145.857,0,229.318,0,34.0633,0,68.7377,0,0,0,0,129.211,0,0,0,0,0,27.7645,0,0,8.89712,17.944,0,0,3.38891,125.398,50.7721,0,0,0,0,0,46.4921,0,302.123,0,0,0,0,2.89928,0,0,0,0,0,0,0,0,1.44758,0
4728_2,0,2298.23,3.73861,178.056,0,0,0,0,0,223.951,237.778,0,0,0,96.9385,388.959,144.404,36.6062,0,0,0,0,0,0,33.8371,0,10.4004,39.2343,0,0,7.61318,1296.44,743.63,0,0,155.81,0,0,0,0,0,52.0155,58.4112,0,1034.55,251.734,0,541.635,18.6517,0,0,6.43442,0,64.2892,71.9227,0,0,261.61,76.6243,9.83693,88.6839,0,0,12.6511,0,0,25.239,0,0,32.5025,46.5859,66.9276,0,37.4156,0,68.9181,40.8959,30.489,0,167.687,0,25.5474,0,0,307.627,177.234,35.7523,110.169,11.1682,0,147.506,0,0,87.796,36.09,21.6807,0,288.835,167.886,7.54917,0,0,34.2877,0,53.4622,91.6379
10312_2,0,0,0,0,22.0027,63.3826,0,0,0,0,0,0,0,0,0,0,0,0,94.0595,0,0,0,0,0,0,0,0,0,0,11.488,22.9816,0,0,0,0,0,1.95128,3.29712,0,0,0,0,0,0,0,0,0,0,0,0,21.8657,0,0,0,0,0,0,0,0,0,0,0,1.53619,0,0,0,0,0,0,0,68.5847,0,40.3432,10.8095,0,0,0,0,68.0213,0,56.1795,0.986851,0,0,0,0,0,0,0,0,0,0,0,0,3.81222,24.2144,0,0,0,0,0,0,0,0,0,0
1119_2,104.75,2.58101,13.8486,0.240359,0.240383,0,0,81.7666,0,0,0,0,0,0,152.318,16.0669,0,0,0,0,0,2.79139,0,0,0,43.6151,0,0,83.39,0,0,0,23.62,0,11.5921,4.21081,0,0,5.14523,0,0,0,30.6182,0,0,0,0,0,19.7986,158.22,0,0,0,0,0,0,0,0,1.23559,17.5863,0,0,0,60.8827,0,19.23,0,1.69997,0,0,0,0,0,0,29.406,0,0,0,0,0,0,0,0,0,3.50153,32.2059,0,0,0,0,0,0,0,0,0,5.83669,0,0,3.56458,0,0,3.59493,98.6223,0,0,0
84274_2,0,0,0,0,0,0,20.2327,90.5301,0,0,0,0,0,0,0,0,0,0,0,183.101,0,0,0,0,0,0,0,0,0,22.5253,0,0,0,0,0,0,0,0,0,526.165,80.6726,12.7289,0,0,0,0,0,0,0,0,0,0,176.041,0,0,12.4686,0,0,0,0,37.5508,0,0,0,0,16.6438,0,0,0,0,0,0,217.519,0,0,0,0,0,0,0,0,0,0,0,39.6139,0,11.3902,128.728,0,0,7.23836,0,3.12859,0,0,0,0,0,1.19585,40.7079,0,0,0,0,0,0
1610_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4891_2,16.8415,0,0,0,5.50106,0.992855,0,135.301,8.76743,20.5254,37.1055,33.8328,0.27824,0,0,0,2.9602,18.6196,0,0,0,29.3423,0.462059,917.092,17.8107,0,0,0,0,0,102.482,0,374.403,2.79079,7.29684,0,0,2.55392,0,41.8505,0,23.4717,15.6114,22.5141,0,7.63065,39.1366,3.99791,0.680825,234.032,48.7142,0.871023,0,2.54674,1.47938,2.97147,0,0,0,51.5041,23.0467,750.178,1.65403,2.52673,0,4.96921,0,0,0,160.755,0,38.982,429.505,0,1226.86,29.7408,1.18934,6.97452,0,0,320.28,235.19,0,0,0,57.9024,152.598,0,0,0,1.53398,0,0,0,0,25.9249,7.87683,0.447165,0,0,0,0,0,0,0,17.4636
4598_2,0,0,0,1.51451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.825,0,0,0,0,0,0,0,0,0,0,1.69426,0,0,0,0,0,0,0,0,0,0,0,166.035,0,0,0,0,0,0,0,0,8.75852,0,0,0,0,0,1.66165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53.6394,0,0,5.45026,0,0,7.89149,0,10.8862,0,26.6681,0,0,0,7.28735,0,0,0,0,0,0,19.1962,0,5.14482,0,0,0,0,0,0,1.36911,0
506_2,448.91,2848.8,648.363,3484.97,1357.78,516.406,0,424.175,520.676,0,841.657,303.267,701.007,172.52,1238.5,366.606,1620.43,525.752,905.93,612.016,550.771,284.093,0,250.848,204.735,311.622,0,698.568,2565.16,1584.54,2367.41,2664.51,1290.14,0,221.753,378.618,680.342,1195.59,92.8243,554.269,1350.96,172.931,909.05,327.499,1638.86,276.021,530.065,1606.07,733.045,49.04,496.09,391.904,3369.65,631.044,1513.52,321.993,774.777,44.5473,696.82,359.977,1551.2,1868.43,1035.99,147.589,1412.23,592.447,192.667,591.928,218.56,407.77,1328.98,1699.76,652.709,1135.21,0,2179.85,172.724,677.513,796.793,1063.58,834.3,541.539,680.703,20.4831,1280.71,1044.69,693.968,1376.38,1913.32,0,788.2,600.167,374.509,1183.9,24.2876,2443.04,194.793,1298.56,1937.76,1425.82,180.72,68.5797,1442.68,3553.21,225.987,1420.49
10728_2,25.7282,285.471,0,1619.39,259.543,33.4471,270.716,4.3021,221.585,64.7962,613.878,9.41953,0,78.2671,16.0886,31.7662,107.298,26.3297,351.137,7.85241,40.1669,33.946,371.661,180.094,62.8344,307.263,855.597,1188.84,0,637.907,209.296,477.82,14.0132,48.3298,58.0495,27.0901,0,482.507,760.968,297.521,275.04,84.1504,406.347,833.694,768.527,150.569,591.719,66.229,508.343,252.792,18.3848,12.8464,13.0841,194.551,870.58,57.5283,92.7264,164.185,268.54,94.1794,4.65247,316.255,42.858,348.132,124.568,26.7793,471.439,495.356,113.816,405.76,40.8802,328.007,105.465,224.632,20.9241,663.057,25.7648,250.211,119.02,366.666,161.586,16.812,26.158,32.8583,156.114,330.689,0,70.9306,572.494,106.183,83.8833,37.9613,248.161,33.898,228.088,129.206,124.518,95.8838,738.981,48.8034,81.1163,2.89987,383.524,739.475,57.9661,0
1594_2,0,0,0,1.23937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2098,0,0,0,0,0,0,0,0,0,0,0,0,251.479,0,0,0,0,0,0,0,0,0,0,0,4.03922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.750866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79611_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23371_2,0,30.4286,0,0,0,0,0,0,0,0,13.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.9071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4048_2,34.4557,0,0.323064,0,0,0,0,667.366,0,227.076,15.2073,49.769,0,14.8084,0,0,10.2246,0,0,131.335,0,0,13.4793,0,0.620436,96.6188,0,10.7086,0,0,0.321821,0,0,94.2342,25.3181,13.2536,0,0,0,0,8.7576,0,2.38313,0.644851,8.57202,0,13.0393,0,0,0,0,69.8176,0,5.04201,0,0,17.464,175.715,87.3182,9.64805,0,0,0,0,9.38661,0.986158,0,0,0.292305,31.724,0,0,368.614,57.2314,0,71.4465,94.9105,11.7345,0,1.27688,0,0.608989,9.67911,0,1.05663,17.2878,0,0,0,0,48.542,22.9908,13.0806,18.2165,27.9747,54.2112,11.8698,17.5473,42.5181,108.534,0,0,10.5739,0,0,0
6539_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54682_2,2.02807,43.2538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7682,0,6.61827,243.592,0,27.6997,0,0,0,0,0,162.202,0,85.788,62.4102,0.691169,0,0,4.05578,0,0,45.1031,110.651,0,0,68.8165,0,14.6452,0,0,7.74878,0,0,63.5082,0,0,1172.72,25.024,15.1304,4.45366,0,0,4.28937,35.0012,0,0,0,0,0,0.786547,0,0,0,15.6796,0,0,4.85705,13.2691,0,138.819,0,278.15,0,5.412,0,129.201,1.69477,0,7.52318,0,0,30.2468,0,0,67.4574,10.5775,0.719738,75.5949,20.4996,28.0049,0,130.634,0.779772,0,0,0,0,0,292.436,0.810422
80724_2,0,2.04732,0,0,0,0,0,0,4.23947,0,0,0.641724,0,0,0,2.122,22.9714,0,0,10.8687,0,0,0,2.86125,0,0,0,0,0,0,0.758006,0,0,0,0,0,0,0,0,0,53.741,163.827,105.589,0,5.06717,0,0,11.2974,0,197.678,1420.27,85.5762,2.41841,0,0,0,0,0,132.49,0,0,0,0,7.78478,0,0,0,0,104.26,0,0,0,53.1366,3.86668,102.004,0,654.28,9.39297,550.67,6.12267,2.47102,0,60.8471,49.8337,1.31368,0,9.24456,1.54952,0,0,28.6531,0,0,0,0,0,6.3615,0.350236,0,0,30.5367,0,0,0,0,0
217_2,0.529389,0,0,306.61,19.2525,0,0,0,13.3545,66.1704,0,45.2955,0,0,0,1182.6,0,0,136.185,0,234.196,47.43,0,99.2994,156.415,9.79947,0,0,883.258,0,0,0,0,27.5548,46.1811,202.985,0,0,44.7483,0,0,48.9998,7.44158,342.906,0,145.125,284.799,0,2.45832,0,4.08111,86.985,0,4.65402,59.5805,3.14617,32.2366,0,3.18595,41.9324,0,0,0,1.14118,0,69.0276,342.645,0,0,0,44.6238,90.3034,100.024,58.3699,9.82329,78.5841,0,47.1236,16.3504,1.29445,24.7952,18.5488,76.9149,25.1409,42.3362,2.89263,2.88615,11.2321,0,0,124.449,0,19.2452,31.3631,9.92938,43.949,0,19.6254,10.519,54.7808,14.7838,0,135.614,0,0,0
81539_2,67.9206,249.947,86.9762,0.567491,6.75369,68.5511,1.63309,71.1826,188.558,0,3.29891,19.7779,0.95347,4.03091,0,1.58281,0,44.6214,23.3975,428.648,191.597,10.0234,41.467,233.542,2.62539,66.1689,0,0.390633,0,0,7.80499,14.271,87.3631,178.627,4.66633,0.93099,0,659.888,33.8497,198.175,94.4305,99.9505,150.521,463.378,37.7071,10.866,726.521,0,215.048,726.691,70.6614,35.1436,0,140.001,56.128,91.7878,15.0376,136.689,112.835,98.0621,112.704,0,243.567,83.7094,10.2885,19.1051,0.305028,254.101,0,37.3691,10.9832,12.1931,23.502,183.839,260.87,29.7606,8.33846,72.2486,24.5624,160.466,277.922,112.955,26.6892,317.605,38.0462,19.1197,0,12.1372,5.15256,0,18.9751,5.66076,31.4031,102.199,63.8517,63.0783,74.9847,16.0829,1.6699,76.0035,0.142003,0.399651,25.0284,0,212.393,179.255
2597_2,929.675,44.6569,1841.63,3524.68,1511.02,1368.47,2666.65,2716.51,980.393,4022.65,2396.52,224.166,299.796,3340.7,377.831,1016.33,1161.54,2317.33,4035.38,684.002,320.688,429.314,1656,977.241,722.108,2644.99,410.887,3604.65,41.0837,952.843,315.143,666.264,4391.53,91.954,558.475,1620.91,3318.49,132.909,1552.06,894.894,7295.97,470.942,897.136,3524.98,1542.27,1206.53,287.06,136.956,1777.88,1402.01,371.814,2407.84,2343.38,1169.62,1517.5,919.039,306.564,1694.6,1630.52,850.9,245.72,8.22,144.177,72.4888,409.551,199.827,1591.6,88.5511,147.56,636.498,784.255,1682.24,973.25,1180.12,2.0659,2033.15,495.221,3401.12,1043.42,1703.2,167.324,364.362,751.162,25.1246,1362.37,2094.14,523.463,4282.25,2183.03,884.722,2859,12.4082,293.153,1420.67,273.143,2936.65,1340.92,443.549,1933.06,406.399,1828.96,9.14584,11255.8,0.991629,74.3567,4594.8
56994_2,24.6423,0,0,0,0.365492,0,0,301.119,17.2663,0.805884,0,0,0,0,0,0,0,0,0.0749009,0,0,0,0,0,298.881,43.8227,30.2517,0,0,51.6936,3.01773,0,0,1.47148,15.6587,0.493723,0,318.042,0,0,0,8.49113,38.7534,0,0,0,144.473,0,0,0,0,0,0,12.8855,11.2634,0,0,7.83717,0,42.5752,0,0,247.399,1.56431,5.83693,1.19791,0,59.4692,0,78.8276,0,2.67393,8.52351,0,0,6.89104,0.746112,23.9365,0,1.49364,228.624,0,11.9012,0,0,0,47.5866,15.5882,214.559,0,0,587.054,0,26.461,5.26126,5.71514,37.9129,7.38917,0,0,0,0,1.49501,0.205206,0,0
7167_2,709.086,966.687,1154.23,67.9401,402.258,761.818,1210.39,2180.39,869.588,1306.16,1363.92,733.96,2279.77,2674.45,29.1466,624.016,802.658,399.927,297.047,1079.47,534.199,384.12,1607.67,274.623,846.527,432.431,3570.48,1529.07,1092.8,2020.06,498.835,2212.82,1663.79,6.54815,9.37824,990.463,0,1064.22,2232.67,2036.2,2133.32,883.829,1055.79,1017.18,3818.04,310.098,433.37,330.387,668.775,1053.01,747.411,1616.31,2903.46,1573.2,1890.31,164.947,223.17,909.95,648.213,1206.01,105.957,33.7139,95.5673,367.295,231.891,722.739,301.633,482.531,71.1919,268.292,312.313,1101.83,1041.07,854.583,250.196,921.507,46.7443,2007.42,953.107,2009.17,300.835,159.474,172.685,193.245,992.008,825.987,492.409,3781.49,389.844,0,2967.7,130.04,1150.07,216.815,243.057,2112.83,512.739,1919.18,541.356,835.416,1875,3607.89,3748.01,6.38048,2866.5,792.803
2026_2,0,0,0,0,0,0,0,0,6.19475,0,0,59.7785,1.6514,0,0,708.024,143.469,0,0,0,2.78034,7.8333,67.3808,33.5349,0,0,25.5368,0,0,0,0,0,6.46041,0,0,60.0598,0,0,0,0,28.4124,0,0,0,0,125.452,0,0,0,0,0,0,0,0,0,39.3539,0,4.56428,0,0,0,0,0,0,0,0,0,0,1.00919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.20351
51559_2,0,0.0913593,0.433905,0,547.27,0,0,0,0,0,0,0,0,163.237,0,0.943488,17.3951,0,0,0,0,5.10638,45.2422,0.285802,0,0.401883,0,281.548,0,0,207.604,2.42976,1.92898,0.328726,0,0,0,0,0,0,257.274,0,13.1439,0.788656,168.417,0,1.21692,0,4.60097,0,374.402,144.203,0,0,162.723,121.526,0,0,6.48309,4.78361,0,8.79365,0,0,0,183.801,0.342501,0,127.689,0,7.09334,486.083,277.192,188.174,323.234,37.4023,206.103,361.64,0.416511,218.168,20.5646,4.15702,80.7502,23.8389,8.46191,47.7296,0,276.327,374.539,0,80.6552,7.36341,74.241,391.244,458.092,98.9487,0,1.08111,0,422.509,0,2.73941,25.5489,0,0,0
28234_2,0,132.257,411.577,1.06233,12.6266,169.224,0,307.281,697.971,3.84229,267.014,408.824,1918.32,180.991,587.308,0,340.635,0,206.322,705.132,366.375,251.895,0,1627.01,129.484,434.362,15.5969,0,352.957,0,2.02352,0,0,0,2.52865,3.01555,0,12.1643,0,138.564,6.21397,0,52.1887,286.125,0,639.271,0,0,0,0,0,0,0,85.9944,1015.4,380.75,125.413,109.123,781.879,0,1.99817,10.8051,0,3980.16,0,1396.7,495.802,268.333,917.092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.18909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.47091,0,0,0,0
3945_2,277.388,1968.41,500.182,2445.84,0,0,230.313,0,0,0,0.472315,0,0,96.2454,0,525.986,0,0,20.3999,2436.74,0,15.992,0,0,78.1777,959.017,0,1168.1,262.248,2.95019,310.989,1184.77,0,122.458,1437.92,1086.58,0,26.3201,466.388,377.596,123.336,954.396,643.127,1906.84,139.538,180.443,494.113,72.0775,1101.78,1514.14,690.019,578.526,1156.3,1160.56,506.179,174.797,60.0329,646.616,169.714,394.84,4364.29,491.388,238.259,35.6519,4.14381,742.112,2726.44,841.433,2051.7,1112.56,92.0061,600.81,798.936,685.618,0,1541.54,10.3814,1281.78,290.253,465.394,243.056,569.769,279.778,0,890.355,291.331,572.756,2379.49,656.449,15.97,3375.56,3.9534,1212.92,929.127,45.2439,1078.42,1222.71,227.653,589.005,695.949,46.564,0,2733.5,0,3619.76,0
55907_2,5.12997,17.2168,263.124,0,255.764,0,0,0,4.71093,10.6922,0,0,0.651825,0,0,0.436406,0,0,37.4914,3.59344,0,7.80256,0,0,0,18.8974,0,27.4583,1017.74,25.6845,0,0.201459,0,0,0,0,0,0,0,0,0,0,0,317.202,113.578,54.3728,0,0,206.796,0,4.79044,0,0,12.6145,194.528,105.092,0,110.508,0,47.9689,0,0,76.4262,0,0,88.7678,0,0,0,0,20.8398,117.358,2.99293,23.0185,0,0,7.89967,27.0976,58.8426,155.371,10.4427,152.762,16.3437,444.786,81.3703,71.0496,117.9,10.6903,380.799,0,337.062,0,6.47062,5.6669,8.24306,0,0,0,5.1861,0,0.407637,690.944,0.9829,0,0,0
6489_2,0,1.26209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399823,0,0,0,0,34.9578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57379_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337_2,862.858,1581.64,826.278,15.5019,2751.88,2383.53,190.677,3461.23,2509.86,2666.9,233.468,1125.59,1373.61,1155.01,522.014,563.668,2457.54,968.423,512.067,2237.41,1448.85,2212.52,648.771,1219.63,771.574,488.934,2794.55,2823.53,483.32,968.678,3851.55,6604.67,3944.04,1202.4,2193.26,750.155,1782.43,2718.14,2347.19,1487.24,1714.9,954.187,1458.54,1271.99,1749.93,2646.26,567.633,130.241,1210.86,94.3562,637.253,1997.09,2728.01,1928.96,3878,52.3522,1029.45,605.995,1341.39,1047.2,366.525,619.188,984.525,181.096,657.432,934.185,707.041,1024.94,101.842,1291.07,1188.18,2698.68,2014.48,1125.69,0,2484.57,415.956,2545.14,378.985,3260.82,1779.53,1224.02,1779.54,76.5156,1699.98,1355,406.376,1902.71,7404.21,1652.06,1143.99,0,1605.07,1584.68,1314.69,2062.47,678.453,321.247,1629.63,1978,1936.23,0,1182.39,10929.5,2828.39,2189.89
2651_2,0,0,0,0,0,0,0,0,0.288968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.12875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.501185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10090_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.45066,14.5417,0,0,0,0,0,0,0,0,0,0,0
116369_2,0,0,0,0.276418,0,0,0.60882,0,0,0,1.28489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.23187,0,0,0,0,1.48971,0.75135,0,0,0,46.8733,0,0,0,0,0,0,0,0,0,0,0,20.7261,0,0,0,0,0,0,0,0,0,3.75714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6005_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7979,0,0,0,0,0,0,0,0,0,0,0
